rogers canada snapdragon 835 processors sony imx camera sensors,['camera']
2 inches makes bit taller slightly wider battery 16 larger,['battery']
corners curve display curves glass curves,['display']
phone sharp corners nowhere focus attention away massive screen,['screen']
2 inch qhd display use samsung latest amoled panels 2960x1440 resolution,['display']
larger two s8 little less amenable single paw use still far narrower something like pixel xl far usable screen real estate,['screen']
even though wide angle video cut though apps make minor crops fill display tradeoff worth,['display']
good lcd panel lg g6 samsung practically owns oled space becoming clear thinner display technology future mobile screens,['display']
screen called infinity display huge departure something like galaxy s7 edge eliminates much bezels display possible,"['screen', 'display', 'display']"
samsung part finally removed home button front phone adopting screen navigation buttons first time history,['screen']
physical home button three screen navigation keys,['screen']
achievement comes form invisible home button tactile area screen home button offers real feedback precise haptic engine,['screen']
alleviate angst around losing physical key allows turn screen would physical counterpart pressing time even display,"['screen', 'display']"
back right next camera quite bad looks especially smaller s8 still great,['camera']
wish samsung would thrown symmetry wind placed center camera found using fingerprint sensor face recognition feasible,['camera']
1mm perfectly suited modest huge battery complete elimination camera bump,"['battery', 'camera']"
aside bevy sensors aligning narrow strip bezel atop display major change galaxy s8 design addition extra button left side phone,['display']
likely see companies release phones shape size aspect ratio year none able offer amoled screen caliber hdr certification dci p3 color gamut flexible display curved glass gimmick well mostly gimmick,"['screen', 'display']"
said samsung new launcher pretty great gesture friendly home screen lot little,['screen']
part willingness accept thanks samsung beautiful simple infinity live wallpapers assign gently shifting scenes cosmos home screen lock screen always display,"['screen', 'screen', 'display']"
together form blanket subtle movement phone curved exterior play well form gradual lightening turning screen way stars move shifting home screens,['screen']
turn display tapping area virtual home button lives phone automatically scan face iris,['display']
guess question would ask would prefer samsung maintained front facing home button finger sensor combo sacrificed scale symmetry new infinity display using phone two weeks maneuvering left right index finger find awkwardly placed fingerprint sensor next rear camera think decision justifiable agreeable,"['display', 'camera']"
calendar entries recent photos upcoming uber rides bixby home located left main home screen available anytime thanks button amounts watered version google feed,['screen']
bixby vision way identify purchase products using camera one interesting potential filled parts bixby fairly limited,['camera']
apps optimized galaxy s8 taller aspect ratio forced conform default email app newton saw ill effects samsung taken upon optimize youtube larger display intelligently cropping content fills entire 18,['display']
5 9 screen,['screen']
popular features previous galaxy devices make return smart stay debuted galaxy s3 still chugging along samsung retinue display scaling options maintained galaxy s7 nougat update,['display']
new set always display options replete samsung calling facewidgets trio swipeable widgets music controls tiny schedule accessed double tapping perennially visible clock,['display']
course versions phone come edge screen support time default find options dubious value quickly turned,['screen']
still galaxy s7 edge helpful screenshot annotation feature built edge screen allowing take square circle screenshot even short video saved gif work phone,['screen']
finally number battery saving features board including default resolution 2220x1080 another holdover galaxy s7 nougat update,['battery']
absolutely contributed excellent battery life got galaxy s8 s8 want clear decision almost impossible tell difference 1080p phone default resolution 2960x1440 even eye straining scale,['battery']
eventually switch different launcher nova launcher disable number feel superfluous features including edge screen facewidgets good news pretty damn happy way samsung restrained propensity feature bloat bloat kind fact,['screen']
first phone market qualcomm snapdragon 835 platform sees flagship chip adorned eight cores along 4gb ram 64gb ufs 2,['ram']
1 based storage,['storage']
snapdragon 835 also drives galaxy s8 improved camera experience updated image signal processor delivers cleaner photos low light smoother implementations multi frame captures like hdr,"['camera', 'processor']"
efficiency seems snapdragon 835 defining characteristic extends battery life,['battery']
skipped previous 4 000 words find whether galaxy s8 s8 improved battery life predecessors good news,['battery']
phone sizes roughly sized battery cells 2016 equivalents 3 000mah galaxy s8 3 500mah galaxy s8,['battery']
convincingly better lasting full day use largely owing efficient processor super amoled screen pixel pixel uses less power lower default resolution appeases previous points,"['processor', 'screen']"
5 5 hours screen time,['screen']
5 hours screen time,['screen']
couple days heavily engaging phone top day usually went bed around midnight 20 battery taking charger 7am,['battery']
0 standard addition fast wireless charging qi pma battery life notably improved galaxy s7 series,['battery']
samsung purposefully push battery capacity two s8 models feels snapdragon 835 brings additive efficiencies want take risk cavalier new battery design,"['battery', 'battery']"
even without hdr samsung uses feature new phone upgraded image signal processor called multi frame processing uses faster wider memory bus seamlessly capture multiple photos every time press shutter button come cleaner accurate photos,"['processor', 'memory']"
much samsung camera legacy last years defined tendency towards hyper sharp overly saturated scenes company moving away,['camera']
say colors muted approach level pure canonical reproduction samsung screens dci p3 compliant largely calibrated accuracy makes sense camera would similarly tuned camera better pixel current champion think least absolute terms,"['camera', 'camera']"
better pixel camera app opening speed astoundingly fast camera app revamped make finding using manual controls much faster,"['camera', 'camera']"
remember old days samsung would fill every free pixel gimmicky feature would never use thankfully company newfound minimalism extends excellent camera app features handy zoom gesture attached shutter button,['camera']
even built camera effects stolen guiltlessly snapchat well done,['camera']
unlike substantive hardware improvements galaxy s8 rear camera another solid effort,['camera']
screen dimensions battery size galaxy s8 s8 identical,"['screen', 'battery']"
nicer extra hours battery additional screen real estate bonus,"['battery', 'screen']"
samsung maintained many features retrospect endeared galaxy s7 series millions people waterproofing microsd card slot great low light camera careful change,['camera']
obvious change screen astoundingly good banishment fingerprint sensor back,['screen']
subtle changes software mainly complement screen,['screen']
every design decision seems way service screen big beautiful colorful curved,['screen']
fan curved screen luck,['screen']
huge screen takes advantage almost frontal absence physical navigation buttons measured dimensions even samsung galaxy s8 think best evolution,['screen']
s8 noticeably larger hinder use limb despite 6 2-inch screen,['screen']
behind changes respect previous galaxy fingerprint sensor close camera turned little intuitive,['camera']
nevertheless unlocking screen fast,['screen']
zero lags almost instant opening apps default animations somewhat slow flowing games like water vibrant screen transmits quality,['screen']
edge edges escape two models curved screen think error maintain essence previous models,['screen']
includes professional camera interface multitude creative ways get juice photographic capabilities,['camera']
came galaxy s8 galaxy s8 plus two phones push boundaries ever offer enough previous years samsung galaxy flagship would almost certainly best phones year year lg huawei sony bought best market samsun galaxy s8 galaxy s8 plus continue samsung recent penchant combining outstanding smartphone design excellent display create around fantastic experience,['display']
switch taller display allowed samsung cram even screen real estate new smartphones company setting new standard big screen devices,"['display', 'screen', 'screen']"
think back big screen phone meant couple years ago compare galaxy s8 clear future much brighter closer ever phone display,"['screen', 'display']"
around big screen experience samsung knocked park likes lg huawei definitely come close design galaxy s8 means stands tall competition,['screen']
two sizes galaxy s8 neither comes edge moniker samsung calling taller curved screens infinity display,['display']
focus year phones curved display however samsung managed squeeze much screen real estate galaxy s8 galaxy s8 plus,"['display', 'screen']"
8 inch display inside galaxy s8 comes inside body slightly taller narrower galaxy s7 148,['display']
6 mm despite screen 0,['screen']
added screen real estate sees bump weight well 155 grams 173 grams respectively helps galaxy s8 feel premium hand,['screen']
back samsung made arguably worst design decision galaxy s8 removing home button means samsung find place fingerprint sensor chose combine heart rate monitor next rear camera,['camera']
